,unit_id,isp,TECHNOLOGY,SK down,SK UP,timezone_offset,timezone_offset_dst,STATE,REGION
1967,27274,Qwest,DSL,12,0.896,-7,-6,ID,WEST
1968,27276,Frontier,DSL,6,0.768,-8,-7,ID,WEST
1969,28973,Frontier,DSL,3,0.768,-8,-7,ID,WEST
1970,29654,Qwest,DSL,20,0.896,-7,-6,ID,WEST
1971,213076,Frontier,DSL,3,0.768,-8,-7,ID,WEST
1972,213558,Qwest,DSL,20,0.896,-7,-6,ID,WEST
1973,215364,Frontier,DSL,1,0.384,-8,-7,ID,WEST
1974,215708,CenturyLink,DSL,10,0.768,-7,-6,ID,WEST
1976,234826,Frontier,DSL,3,0.384,-7,-6,ID,WEST
1977,235282,Qwest,DSL,12,0.896,-6,-5,ID,WEST
1978,244798,Qwest,DSL,20,5,-7,-6,ID,WEST
1980,421818,Cox,CABLE,50,5,-7,-6,ID,WEST
1981,421820,Qwest,DSL,12,0.896,-7,-6,ID,WEST
1982,435462,Time Warner Cable,CABLE,20,2,-8,-7,ID,WEST
1983,566352,Qwest,DSL,12,0.896,-7,-6,ID,WEST
1984,405,AT&T,DSL,3,0.384,-6,-5,IL,MIDWEST
1986,475,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
1987,507,AT&T,DSL,12,1,-6,-5,IL,MIDWEST
1988,757,AT&T,DSL,6,1,-6,-5,IL,MIDWEST
1989,943,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
1990,1067,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
1991,1203,AT&T,DSL,12,1.5,-6,-5,IL,MIDWEST
1992,1233,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
1993,1238,Comcast,CABLE,105,20,-6,-5,IL,MIDWEST
1994,1272,AT&T,DSL,6,1,-6,-5,IL,MIDWEST
1995,5222,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
1996,5252,AT&T,DSL,6,0.768,-6,-5,IL,MIDWEST
1997,5278,AT&T,DSL,3,0.384,-6,-5,IL,MIDWEST
1998,5308,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
1999,5325,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2000,5326,AT&T,DSL,6,0.512,-6,-5,IL,MIDWEST
2001,5421,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2002,5510,Mediacom,CABLE,15,1,-6,-5,IL,MIDWEST
2003,5514,Time Warner Cable,CABLE,30,5,-6,-5,IL,MIDWEST
2004,5605,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2006,5774,Qwest,DSL,20,0.896,-7,-6,IL,MIDWEST
2007,5927,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2008,5951,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2009,5971,AT&T,DSL,12,1.5,-6,-5,IL,MIDWEST
2010,6021,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2011,6050,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2012,6090,AT&T,DSL,18,1,-6,-5,IL,MIDWEST
2013,6154,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2014,6262,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2015,6394,AT&T,DSL,6,0.512,-6,-5,IL,MIDWEST
2016,6396,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2017,6490,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2018,6519,AT&T,DSL,45,6,-6,-5,IL,MIDWEST
2019,6542,Comcast,CABLE,6,1,-6,-5,IL,MIDWEST
2020,6544,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2021,6622,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2022,6660,AT&T,DSL,6,1,-6,-5,IL,MIDWEST
2023,6684,AT&T,DSL,18,1,-6,-5,IL,MIDWEST
2024,6770,Comcast,CABLE,5,1,-6,-5,IL,MIDWEST
2025,6778,Charter,CABLE,15,3,-6,-5,IL,MIDWEST
2026,6851,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2028,6883,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2029,7009,Charter,CABLE,30,4,-6,-5,IL,MIDWEST
2030,7155,AT&T,DSL,6,1,-6,-5,IL,MIDWEST
2031,7217,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2032,7226,AT&T,DSL,3,0.384,-6,-5,IL,MIDWEST
2033,7294,Mediacom,CABLE,15,1,-6,-5,IL,MIDWEST
2034,7360,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2036,7386,AT&T,DSL,6,0.512,-6,-5,IL,MIDWEST
2037,7421,Comcast,CABLE,105,20,-6,-5,IL,MIDWEST
2038,7460,AT&T,DSL,18,1.5,-6,-5,IL,MIDWEST
2039,7482,Charter,CABLE,100,4,-6,-5,IL,MIDWEST
2040,7511,AT&T,DSL,18,1.5,-6,-5,IL,MIDWEST
2041,7540,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2042,7555,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2044,7636,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2045,7643,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2046,7696,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2047,7729,Frontier,DSL,6,0.768,-6,-5,IL,MIDWEST
2049,7761,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2050,7821,AT&T,DSL,18,1.5,-6,-5,IL,MIDWEST
2051,7891,AT&T,DSL,3,0.384,-6,-5,IL,MIDWEST
2052,7954,AT&T,DSL,6,0.768,-6,-5,IL,MIDWEST
2053,7984,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2054,7996,Charter,CABLE,100,4,-6,-5,IL,MIDWEST
2055,8092,Frontier,DSL,12,1,-6,-5,IL,MIDWEST
2056,8185,Mediacom,CABLE,50,5,-6,-5,IL,MIDWEST
2057,8188,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2059,8284,AT&T,DSL,6,0.512,-6,-5,IL,MIDWEST
2060,8299,AT&T,DSL,18,1.5,-6,-5,IL,MIDWEST
2061,8545,AT&T,DSL,6,0.512,-6,-5,IL,MIDWEST
2063,8747,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2064,8758,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2065,8792,Mediacom,CABLE,150,10,-6,-5,IL,MIDWEST
2066,8885,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2067,8916,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2068,8939,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2069,8959,Frontier,DSL,3,0.768,-6,-5,IL,MIDWEST
2070,9003,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2071,9052,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2072,9109,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2073,9120,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2075,9232,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2076,9291,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2077,9302,Comcast,CABLE,105,20,-6,-5,IL,MIDWEST
2078,9319,Frontier,DSL,6,0.768,-6,-5,IL,MIDWEST
2079,9546,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2080,9668,Comcast,CABLE,25,5,-7,-6,IL,MIDWEST
2081,9745,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2082,9761,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2083,9897,Frontier,DSL,6,0.768,-6,-5,IL,MIDWEST
2084,9907,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2085,9916,Mediacom,CABLE,15,1,-6,-5,IL,MIDWEST
2086,10013,AT&T,DSL,0.768,0.384,-6,-5,IL,MIDWEST
2087,10181,Mediacom,CABLE,15,1,-6,-5,IL,MIDWEST
2089,10650,Charter,CABLE,100,4,-6,-5,IL,MIDWEST
2090,10721,Charter,CABLE,30,4,-6,-5,IL,MIDWEST
2092,10964,Charter,CABLE,30,4,-6,-5,IL,MIDWEST
2093,11203,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2094,11300,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2095,11366,AT&T,DSL,3,1,-6,-5,IL,MIDWEST
2096,11495,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2097,11540,Charter,CABLE,100,4,-6,-5,IL,MIDWEST
2098,11979,Mediacom,CABLE,15,1,-6,-5,IL,MIDWEST
2099,12070,Charter,CABLE,100,4,-6,-5,IL,MIDWEST
2100,12090,AT&T,DSL,1.5,0.256,-6,-5,IL,MIDWEST
2101,12182,AT&T,DSL,24,3,-6,-5,IL,MIDWEST
2102,12183,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2104,12328,Frontier,DSL,1,0.384,-6,-5,IL,MIDWEST
2105,12444,Comcast,CABLE,50,5,-6,-5,IL,MIDWEST
2108,13180,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2109,13323,CenturyLink,DSL,3,0.512,-6,-5,IL,MIDWEST
2110,27355,Frontier,DSL,3,0.768,-6,-5,IL,MIDWEST
2111,27356,Comcast,CABLE,105,20,-6,-5,IL,MIDWEST
2112,27359,Frontier,DSL,1,0.192,-6,-5,IL,MIDWEST
2113,27575,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2114,27577,AT&T,DSL,12,1.5,-6,-5,IL,MIDWEST
2115,27579,AT&T,DSL,6,0.768,-6,-5,IL,MIDWEST
2116,27580,AT&T,DSL,6,0.768,-6,-5,IL,MIDWEST
2117,27583,AT&T,DSL,3,0.384,-6,-5,IL,MIDWEST
2118,27589,Frontier,DSL,3,0.768,-6,-5,IL,MIDWEST
2119,27598,Mediacom,CABLE,15,1,-6,-5,IL,MIDWEST
2121,27605,Frontier,DSL,12,1,-6,-5,IL,MIDWEST
2122,27606,Frontier,DSL,3,0.384,-6,-5,IL,MIDWEST
2123,27615,Frontier,DSL,3,0.768,-6,-5,IL,MIDWEST
2124,27617,Frontier,DSL,1,0.384,-6,-5,IL,MIDWEST
2125,27620,Frontier,DSL,1,0.384,-6,-5,IL,MIDWEST
2126,27678,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2127,27681,Frontier,DSL,6,0.768,-6,-5,IL,MIDWEST
2129,27738,AT&T,DSL,6,1,-6,-5,IL,MIDWEST
2130,27739,AT&T,DSL,12,1,-6,-5,IL,MIDWEST
2131,27754,Frontier,DSL,1,0.384,-6,-5,IL,MIDWEST
2134,27932,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2135,27934,Frontier,DSL,3,0.768,-6,-5,IL,MIDWEST
2136,27935,Frontier,DSL,6,0.768,-6,-5,IL,MIDWEST
2137,27940,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2138,27941,Frontier,DSL,1,0.192,-6,-5,IL,MIDWEST
2139,27947,Frontier,DSL,1,0.192,-6,-5,IL,MIDWEST
2140,27950,Frontier,DSL,1.5,0.384,-6,-5,IL,MIDWEST
2141,28110,AT&T,DSL,3,0.512,-6,-5,IL,MIDWEST
2142,28111,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2143,28936,Frontier,DSL,6,0.768,-6,-5,IL,MIDWEST
2144,28938,Frontier,DSL,6,0.768,-6,-5,IL,MIDWEST
2145,28976,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,IL,MIDWEST
2146,30644,Charter,CABLE,100,5,-6,-5,IL,MIDWEST
2147,30645,Charter,CABLE,100,4,-6,-5,IL,MIDWEST
2148,32421,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,IL,MIDWEST
2150,192058,AT&T,DSL,45,6,-6,-5,IL,MIDWEST
2151,207610,AT&T,DSL,24,3,-6,-5,IL,MIDWEST
2152,210406,AT&T,DSL,12,1.5,-6,-5,IL,MIDWEST
2153,213502,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2154,214558,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2155,214564,Mediacom,CABLE,15,1,-6,-5,IL,MIDWEST
2157,214572,Frontier,DSL,12,1,-6,-5,IL,MIDWEST
2158,215370,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2159,215744,Comcast,CABLE,5,1,-6,-5,IL,MIDWEST
2160,216208,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2161,216214,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2162,222089,AT&T,DSL,18,1.5,-6,-5,IL,MIDWEST
2163,232480,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2164,244844,AT&T,DSL,18,1.5,-6,-5,IL,MIDWEST
2165,244902,Frontier,DSL,3,0.768,-6,-5,IL,MIDWEST
2168,421814,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2169,444650,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2170,528790,Comcast,CABLE,105,20,-6,-5,IL,MIDWEST
2171,599838,AT&T,DSL,12,1.5,-6,-5,IL,MIDWEST
2172,599840,Frontier,DSL,6,0.768,-6,-5,IL,MIDWEST
2173,605968,Mediacom,CABLE,150,10,-6,-5,IL,MIDWEST
2174,605970,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2175,605974,Mediacom,CABLE,100,10,-6,-5,IL,MIDWEST
2176,614098,Comcast,CABLE,105,20,-6,-5,IL,MIDWEST
2177,615016,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2178,615024,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2179,615082,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2180,615144,Hughes,SATELLITE,10,1,-6,-5,IL,MIDWEST
2181,615212,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2182,615214,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2183,615380,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2184,615382,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2185,615384,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2186,615386,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2187,620670,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2188,621630,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2189,621674,Comcast,CABLE,3,0.768,-6,-5,IL,MIDWEST
2190,621690,Hughes,SATELLITE,10,1,-6,-5,IL,MIDWEST
2191,621722,Comcast,CABLE,25,5,-6,-5,IL,MIDWEST
2192,621724,AT&T,DSL,18,1,-6,-5,IL,MIDWEST
2193,623946,Hughes,SATELLITE,10,1,-6,-5,IL,MIDWEST
2195,623998,Hughes,SATELLITE,5,1,-6,-5,IL,MIDWEST
2196,637796,Comcast,CABLE,50,10,-6,-5,IL,MIDWEST
2197,649218,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,IL,MIDWEST
2198,529,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2199,660,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2200,846,AT&T,DSL,18,1.5,-6,-5,IN,MIDWEST
2201,980,Comcast,CABLE,25,5,-5,-4,IN,MIDWEST
2202,1183,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2203,1249,CenturyLink,DSL,1.5,0.512,-6,-5,IN,MIDWEST
2205,5823,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2206,5840,Comcast,CABLE,3,0.768,-6,-5,IN,MIDWEST
2208,5950,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2209,6046,Brighthouse,CABLE,10,1,-6,-5,IN,MIDWEST
2211,6135,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2212,6146,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2213,6333,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2214,6523,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2216,6602,Comcast,CABLE,25,5,-5,-4,IN,MIDWEST
2217,6603,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2218,6659,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2219,6677,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2220,6753,CenturyLink,DSL,10,0.768,-6,-5,IN,MIDWEST
2222,7148,Brighthouse,CABLE,10,1,-6,-5,IN,MIDWEST
2223,7201,Frontier,FIBER,25,25,-6,-5,IN,MIDWEST
2224,7244,Time Warner Cable,CABLE,20,2,-6,-5,IN,MIDWEST
2225,7344,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2226,7473,Insight,CABLE,20,2,-5,-4,IN,MIDWEST
2227,7523,Frontier,DSL,6,0.768,-5,-4,IN,MIDWEST
2229,7689,Frontier,FIBER,25,25,-6,-5,IN,MIDWEST
2230,7776,Frontier,FIBER,25,10,-6,-5,IN,MIDWEST
2232,7804,AT&T,DSL,1.5,0.384,-6,-5,IN,MIDWEST
2233,7987,AT&T,DSL,18,1.5,-6,-5,IN,MIDWEST
2234,8262,AT&T,DSL,6,0.512,-6,-5,IN,MIDWEST
2235,8375,AT&T,DSL,6,0.512,-5,-4,IN,MIDWEST
2236,8389,AT&T,DSL,6,0.512,-6,-5,IN,MIDWEST
2237,8806,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2238,8883,Brighthouse,CABLE,20,2,-6,-5,IN,MIDWEST
2239,9157,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2240,9206,AT&T,DSL,24,3,-6,-5,IN,MIDWEST
2241,9852,Frontier,FIBER,25,10,-5,-4,IN,MIDWEST
2242,10179,Brighthouse,CABLE,10,1,-6,-5,IN,MIDWEST
2244,10729,AT&T,DSL,6,1,-6,-5,IN,MIDWEST
2246,10793,AT&T,DSL,12,1,-6,-5,IN,MIDWEST
2247,10823,Time Warner Cable,CABLE,15,1,-6,-5,IN,MIDWEST
2249,11106,Time Warner Cable,CABLE,20,2,-6,-5,IN,MIDWEST
2250,12822,Brighthouse,CABLE,10,1,-6,-5,IN,MIDWEST
2251,13126,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2252,13284,CenturyLink,DSL,6,0.512,-6,-5,IN,MIDWEST
2253,13289,CenturyLink,DSL,3,0.64,-6,-5,IN,MIDWEST
2254,13460,Time Warner Cable,CABLE,15,1,-6,-5,IN,MIDWEST
2255,13494,Time Warner Cable,CABLE,15,1,-5,-4,IN,MIDWEST
2256,13623,Insight,CABLE,50,5,-5,-4,IN,MIDWEST
2257,13740,Insight,CABLE,20,2,-5,-4,IN,MIDWEST
2258,14656,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2259,27433,Frontier,DSL,6,0.768,-6,-5,IN,MIDWEST
2260,27655,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2261,27807,CenturyLink,DSL,10,0.768,-6,-5,IN,MIDWEST
2262,27810,Comcast,CABLE,3,0.768,-5,-4,IN,MIDWEST
2263,27812,Insight,CABLE,15,1,-6,-5,IN,MIDWEST
2264,28090,Insight,CABLE,30,5,-6,-5,IN,MIDWEST
2265,28722,Comcast,CABLE,50,10,-6,-5,IN,MIDWEST
2266,28723,Mediacom,CABLE,50,5,-6,-5,IN,MIDWEST
2267,28725,Insight,CABLE,20,2,-5,-4,IN,MIDWEST
2268,28726,Insight,CABLE,20,2,-5,-4,IN,MIDWEST
2269,30952,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,IN,MIDWEST
2270,32398,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,IN,MIDWEST
2271,32419,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,IN,MIDWEST
2272,32425,Wildblue/ViaSat,SATELLITE,12,3,-5,-4,IN,MIDWEST
2273,209622,CenturyLink,DSL,10,0.768,-6,-5,IN,MIDWEST
2274,210392,Comcast,CABLE,50,10,-5,-5,IN,MIDWEST
2275,213452,AT&T,DSL,6,0.512,-5,-4,IN,MIDWEST
2276,213454,CenturyLink,DSL,10,0.768,-5,-5,IN,MIDWEST
2281,216128,Comcast,CABLE,50,10,-5,-4,IN,MIDWEST
2282,217190,AT&T,DSL,6,1,-5,-5,IN,MIDWEST
2283,232472,AT&T,DSL,0.768,0.384,-6,-5,IN,MIDWEST
2284,232946,Insight,CABLE,50,5,-5,-5,IN,MIDWEST
2285,232956,Frontier,FIBER,25,25,-5,-5,IN,MIDWEST
2286,232976,Frontier,FIBER,25,25,-5,-5,IN,MIDWEST
2287,234200,Insight,CABLE,50,5,-5,-5,IN,MIDWEST
2288,234230,Mediacom,CABLE,15,1,-5,-4,IN,MIDWEST
2289,235320,Frontier,DSL,3,0.384,-6,-5,IN,MIDWEST
2290,244870,Frontier,FIBER,25,25,-5,-5,IN,MIDWEST
2291,362334,Frontier,DSL,6,0.768,-6,-5,IN,MIDWEST
2292,435504,Time Warner Cable,CABLE,30,5,-5,-4,IN,MIDWEST
2294,510158,Comcast,CABLE,50,10,-5,-4,IN,MIDWEST
2295,566340,Comcast,CABLE,25,5,-6,-5,IN,MIDWEST
2297,607792,Comcast,CABLE,105,20,-5,-4,IN,MIDWEST
2298,614070,CenturyLink,DSL,10,0.768,-5,-4,IN,MIDWEST
2299,614072,AT&T,DSL,18,1.5,-5,-4,IN,MIDWEST
2300,614986,Comcast,CABLE,3,0.768,-5,-4,IN,MIDWEST
2301,615038,Comcast,CABLE,6,1,-5,-4,IN,MIDWEST
2302,615046,Comcast,CABLE,25,5,-5,-4,IN,MIDWEST
2303,615110,Comcast,CABLE,3,0.768,-5,-4,IN,MIDWEST
2304,615340,Comcast,CABLE,3,0.768,-5,-4,IN,MIDWEST
2305,620742,Comcast,CABLE,6,1,-5,-4,IN,MIDWEST
2307,623954,AT&T,DSL,18,1,-5,-4,IN,MIDWEST
2308,649206,Frontier,DSL,6,0.768,-5,-4,IN,MIDWEST
2309,908,Time Warner Cable,CABLE,100,5,-6,-5,KS,MIDWEST
2310,1136,AT&T,DSL,18,1.5,-6,-5,KS,MIDWEST
2311,1171,Cox,CABLE,1,0.384,-6,-5,KS,MIDWEST
2312,6038,Time Warner Cable,CABLE,30,5,-6,-5,KS,MIDWEST
2314,6563,AT&T,DSL,6,0.512,-6,-5,KS,MIDWEST
2315,7038,Cox,CABLE,150,20,-6,-5,KS,MIDWEST
2316,7061,Cox,CABLE,25,5,-6,-5,KS,MIDWEST
2317,7464,Mediacom,CABLE,50,5,-6,-5,KS,MIDWEST
2318,7667,Cox,CABLE,50,5,-6,-5,KS,MIDWEST
2319,7873,AT&T,DSL,3,0.384,-6,-5,KS,MIDWEST
2320,7916,Time Warner Cable,CABLE,100,5,-6,-5,KS,MIDWEST
2321,7985,Time Warner Cable,CABLE,30,5,-6,-5,KS,MIDWEST
2322,8975,Cox,CABLE,100,10,-6,-5,KS,MIDWEST
2323,8991,Time Warner Cable,CABLE,15,1,-6,-5,KS,MIDWEST
2324,11358,Comcast,CABLE,50,5,-6,-5,KS,MIDWEST
2325,11910,Cox,CABLE,5,1,-6,-5,KS,MIDWEST
2326,12486,Cox,CABLE,50,5,-6,-5,KS,MIDWEST
2327,12535,Cox,CABLE,25,5,-6,-5,KS,MIDWEST
2328,12586,Cox,CABLE,25,5,-6,-5,KS,MIDWEST
2329,13071,Cox,CABLE,50,5,-6,-5,KS,MIDWEST
2330,13464,Cox,CABLE,100,10,-6,-5,KS,MIDWEST
2331,13580,Cox,CABLE,25,5,-6,-5,KS,MIDWEST
2332,13629,Cox,CABLE,1,0.384,-6,-5,KS,MIDWEST
2333,14740,AT&T,DSL,12,1,-6,-5,KS,MIDWEST
2334,27961,Cox,CABLE,5,1,-6,-5,KS,MIDWEST
2335,28775,Cox,CABLE,50,5,-6,-5,KS,MIDWEST
2336,32401,Wildblue/ViaSat,SATELLITE,12,3,-6,-5,KS,MIDWEST
2337,216054,AT&T,DSL,6,0.768,-6,-5,KS,MIDWEST
2338,257772,AT&T,DSL,45,6,-6,-5,KS,MIDWEST
2339,533164,AT&T,DSL,6,1,-6,-5,KS,MIDWEST
2341,614104,Cox,CABLE,150,20,-6,-5,KS,MIDWEST
2343,615316,CenturyLink,DSL,10,0.768,-7,-6,KS,MIDWEST
2344,615318,AT&T,DSL,18,1,-6,-5,KS,MIDWEST
2345,390,Verizon,FIBER,50,50,-5,-4,KY,SOUTH
2346,454,Insight,CABLE,15,1,-5,-4,KY,SOUTH
2347,456,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
2349,651,Insight,CABLE,20,2,-5,-4,KY,SOUTH
2350,854,Time Warner Cable,CABLE,15,1,-5,-4,KY,SOUTH
2351,948,Insight,CABLE,20,2,-5,-4,KY,SOUTH
2352,1037,Insight,CABLE,30,5,-5,-4,KY,SOUTH
2353,1038,Insight,CABLE,50,5,-5,-4,KY,SOUTH
2354,1281,Comcast,CABLE,25,5,-5,-4,KY,SOUTH
2355,5479,Time Warner Cable,CABLE,15,1,-5,-4,KY,SOUTH
2356,6264,AT&T,DSL,12,1.5,-6,-5,KY,SOUTH
2357,6432,Time Warner Cable,CABLE,15,1,-6,-5,KY,SOUTH
2358,6532,Insight,CABLE,15,1,-5,-4,KY,SOUTH
2360,7118,Time Warner Cable,CABLE,20,2,-5,-4,KY,SOUTH
2361,7346,Insight,CABLE,15,1,-5,-4,KY,SOUTH
2362,7725,AT&T,DSL,6,0.512,-5,-4,KY,SOUTH
2363,8203,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
2364,8817,Insight,CABLE,15,1,-5,-4,KY,SOUTH
2365,9312,Insight,CABLE,15,1,-5,-4,KY,SOUTH
2366,9767,Insight,CABLE,15,1,-5,-4,KY,SOUTH
2367,9894,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
2368,9923,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
2369,9924,Time Warner Cable,CABLE,20,2,-5,-4,KY,SOUTH
2370,9926,Windstream,DSL,3,0.768,-6,-5,KY,SOUTH
2371,9938,Insight,CABLE,2,1,-5,-4,KY,SOUTH
2372,9939,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
2373,9945,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
2374,9968,Windstream,DSL,6,0.768,-5,-4,KY,SOUTH
2375,10030,Windstream,DSL,24,1,-5,-4,KY,SOUTH
2376,10039,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
2378,10063,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
2379,10112,Windstream,DSL,12,0.768,-5,-4,KY,SOUTH
2380,10149,Windstream,DSL,3,0.384,-6,-5,KY,SOUTH
2381,10165,Windstream,DSL,24,4,-5,-4,KY,SOUTH
2382,10167,Windstream,DSL,16,0.768,-5,-4,KY,SOUTH
2383,10184,Windstream,DSL,1.5,0.384,-5,-4,KY,SOUTH
2384,10195,Windstream,DSL,1.5,0.384,-5,-4,KY,SOUTH
2385,10231,Windstream,DSL,3,0.768,-5,-4,KY,SOUTH
2386,10245,Windstream,DSL,12,0.384,-5,-4,KY,SOUTH
2387,10248,Time Warner Cable,CABLE,20,2,-5,-4,KY,SOUTH
2388,10730,Time Warner Cable,CABLE,20,2,-6,-5,KY,SOUTH
2389,10840,AT&T,DSL,6,0.512,-5,-4,KY,SOUTH
2390,10899,Insight,CABLE,15,1,-5,-4,KY,SOUTH
2391,10910,AT&T,DSL,12,1.5,-5,-4,KY,SOUTH
2392,11347,Time Warner Cable,CABLE,15,1,-5,-4,KY,SOUTH
2393,11535,Insight,CABLE,20,2,-5,-4,KY,SOUTH
2394,11911,Insight,CABLE,15,1,-5,-4,KY,SOUTH
2395,11947,Time Warner Cable,CABLE,50,5,-5,-4,KY,SOUTH
