"","unit_id","isp","technology","advertised.down","advertised.up","tz.offset","tz.offset.dst","state","region","medianUp","medianDown","medianLatency","medianJitterUp","medianJitterDown","medianLossUp","medianLossDown","medianLoss"
"4706",605648,"Verizon","FIBER",50,50,-5,-4,"DC","SOUTH",7812991,6670949.5,12197.5,1493,1505,1,1,0
"4707",605662,"AT&T","DSL",1.5,0.256,-6,-5,"AL","SOUTH",21552,128879,146458,103659,520,1,1,0
"4708",605664,"Charter","CABLE",30,4,-6,-5,"TN","SOUTH",542562.5,3750635.5,45905,3747,2711,1,1,0
"4709",605668,"Hughes","SATELLITE",10,1,-5,-4,"OH","MIDWEST",239487,2421975,1078690,363922,18863,1,1,0.0510576392697703
"4710",605670,"Hughes","SATELLITE",10,1,-6,-5,"MO","MIDWEST",272859.5,2617502,614236,30578,16326,1,1,0.0255623721881391
"4711",605676,"Cox","CABLE",100,10,-6,-5,"OK","SOUTH",1311010,12370167,20883.5,1277,170,1,1,0
"4712",605678,"Windstream","DSL",10,0.768,-6,-5,"OK","SOUTH",79967.5,1148010,43881.5,692,326,1,1,0
"4713",605680,"AT&T","DSL",18,1.5,-6,-5,"TX","SOUTH",233705,2797897,46466.5,721,703.5,1,1,0
"4714",605682,"AT&T","DSL",18,1.5,-6,-5,"TX","SOUTH",234862,2830500.5,49594,677,667,1,1,0
"4715",605686,"Hughes","SATELLITE",10,1,-8,-7,"CA","WEST",245482,1777542.5,1038664.5,333753.5,16189,1,1,0.0505050505050505
"4716",605688,"Hughes","SATELLITE",10,1,-8,-7,"CA","WEST",246769.5,2595320.5,1048508,334109,16286,1,1,0
"4717",605690,"Cox","CABLE",25,5,-8,-7,"CA","WEST",653875.5,3720942,30307,1404,208,1,1,0
"4718",605692,"Hughes","SATELLITE",10,1,-8,-7,"CA","WEST",264383,2603916.5,859878,158686,17349,1,1,0.0509683995922528
"4719",605696,"Hughes","SATELLITE",10,1,-8,-7,"OR","WEST",266653.5,2614413,968836,217438,17470,1,1,0
"4720",605940,"Comcast","CABLE",105,10,-5,-4,"PA","NORTHEAST",1488081.5,15418306,14932,1672,299,1,1,0
"4721",605942,"Comcast","CABLE",105,10,-5,-4,"PA","NORTHEAST",1490899,15196273.5,15054.5,1400,112.5,1,1,0
"4722",605946,"Comcast","CABLE",105,10,-5,-4,"PA","NORTHEAST",1489140,12627125.5,15174,1791,314,1,1,0
"4723",605950,"Comcast","CABLE",105,10,-5,-4,"DC","SOUTH",1488926,14232842.5,14733,1600,294,1,1,0
"4724",605956,"Cox","CABLE",150,20,-5,-4,"GA","SOUTH",2623602.5,15981160.5,23925.5,1247.5,167.5,1,1,0
"4725",605958,"Brighthouse","CABLE",60,5,-5,-4,"FL","SOUTH",709640,8507654,30920.5,1913,331,1,1,0
"4726",605960,"Brighthouse","CABLE",60,5,-5,-4,"FL","SOUTH",708478.5,8471900,36461,2766,341,1,1,0
"4727",605966,"Mediacom","CABLE",100,10,-6,-5,"IA","MIDWEST",1294238,12924786,16963.5,1426,311,1,1,0
"4728",605968,"Mediacom","CABLE",150,10,-6,-5,"IL","MIDWEST",1287388,20592227.5,21966,2028,286.5,1,1,0
"4729",605970,"Comcast","CABLE",50,10,-6,-5,"IL","MIDWEST",1481449.5,6932560,12450,1053,219,1,1,0
"4730",605974,"Mediacom","CABLE",100,10,-6,-5,"IL","MIDWEST",1581545.5,9657480,38721,5914,595.5,1,1,0
"4731",605978,"Time Warner Cable","CABLE",100,10,-8,-7,"CA","WEST",1339250,13307539,12277.5,925.5,149,1,1,0
"4732",606890,"AT&T","DSL",18,1.5,-8,-7,"CA","WEST",234459,2849355,22438,480,210,1,1,0
"4733",606892,"Charter","CABLE",60,4,-5,-4,"SC","SOUTH",531886,8002604,26826.5,2767.5,155.5,1,1,0
"4734",607774,"Verizon","FIBER",50,50,-5,-4,"MA","NORTHEAST",7805727,7231159,15739.5,920,495,1,1,0
"4735",607778,"Cox","CABLE",150,20,-5,-4,"CT","NORTHEAST",2619419,19239991,15741,1392,269,1,1,0
"4736",607782,"Cablevision","CABLE",101,35,-5,-4,"NJ","NORTHEAST",4997801.5,14561383.5,11832.5,1622,190,1,1,0
"4737",607788,"Verizon","FIBER",75,75,-5,-4,"MD","SOUTH",11109283,10431984.5,10264,1258,1265,1,1,0
"4738",607790,"Comcast","CABLE",105,20,-5,-4,"FL","SOUTH",1455481.5,15481829,38310,2740,326,1,1,0
"4739",607792,"Comcast","CABLE",105,20,-5,-4,"IN","MIDWEST",2992577,14759622,24531.5,2919,360,1,1,0
"4740",613958,"Cablevision","CABLE",50,25,-5,-4,"NY","NORTHEAST",3568792,7434951.5,12767,3308,335,1,1,0
"4741",613960,"Cablevision","CABLE",50,25,-5,-4,"NY","NORTHEAST",3586901.5,7356765,10290,1586,395,1,1,0.552627793047574
"4742",613964,"Cablevision","CABLE",50,25,-5,-4,"NY","NORTHEAST",3588579,7356371,12290,1479,337,1,1,0
"4743",613968,"Cablevision","CABLE",101,35,-5,-4,"NY","NORTHEAST",4759110.5,14811463.5,10855,1608,318,1,1,0
"4744",613970,"Cablevision","CABLE",15,5,-5,-4,"NY","NORTHEAST",649235,2292748.5,11732,1384,539,1,1,0
"4745",613972,"Cablevision","CABLE",15,5,-5,-4,"NY","NORTHEAST",652515,2322182.5,14613.5,3593,347,1,1,0
"4746",613976,"Cablevision","CABLE",101,35,-5,-4,"NY","NORTHEAST",5015509,14828851.5,11746,1422.5,270,1,1,0.133244503664224
"4747",613980,"Cablevision","CABLE",15,5,-5,-4,"NY","NORTHEAST",657172,2293291,12410,1561,390,1,1,0
"4748",613982,"Time Warner Cable","CABLE",50,5,-5,-4,"NY","NORTHEAST",703593,7040830,23836,1865,351,1,1,0
"4749",613984,"Time Warner Cable","CABLE",50,5,-5,-4,"NY","NORTHEAST",712249.5,7045805,27292,2234,288,1,1,0
"4750",613986,"Hughes","SATELLITE",10,1,-5,-4,"NY","NORTHEAST",250774,2604880,1145909,385740,18526.5,1,1,0.0493583415597236
"4751",613990,"Hughes","SATELLITE",5,1,-5,-4,"PA","NORTHEAST",242047.5,1761270.5,1134610,391272,16666,1,1,0.0524658971668416
"4752",613994,"Comcast","CABLE",105,10,-6,-5,"DC","SOUTH",1496943.5,15540325.5,15190,821,153,1,1,0
"4753",613998,"Hughes","SATELLITE",10,1,-5,-4,"VA","SOUTH",255826.5,2553230,1069027.5,351638.5,18207.5,1,1,0.049480455220188
"4754",614002,"Hughes","SATELLITE",10,1,-5,-4,"VA","SOUTH",275193.5,2614867,622601,27878.5,18165,1,1,0.0508388408744281
"4755",614012,"Time Warner Cable","CABLE",50,5,-5,-4,"NC","SOUTH",701610.5,7044422,35579,3249,307,1,1,0
"4756",614014,"Time Warner Cable","CABLE",30,5,-5,-4,"NC","SOUTH",696085.5,4221410,24372,2161.5,305,1,1,0
"4757",614016,"Time Warner Cable","CABLE",30,5,-5,-4,"NC","SOUTH",708129,4197812.5,25976.5,2594,395,1,1,0
"4758",614018,"Time Warner Cable","CABLE",50,5,-5,-4,"NC","SOUTH",701076.5,7043909,28690.5,2452,842,1,1,0
"4759",614020,"CenturyLink","DSL",3,0.512,-5,-4,"NC","SOUTH",51645,369204.5,48419.5,958,375,1,1,0
"4760",614024,"Hughes","SATELLITE",10,1,-5,-4,"SC","SOUTH",248074.5,2554079.5,1063706.5,336686,17425.5,1,1,0.0509943906170321
"4761",614026,"Hughes","SATELLITE",10,1,-5,-4,"SC","SOUTH",267546.5,1059564,907493.5,171127,15854.5,1,1,0
"4762",614028,"Hughes","SATELLITE",10,1,-5,-4,"SC","SOUTH",269337,2613518.5,705225,86078,16529,1,1,0.049480455220188
"4763",614032,"Hughes","SATELLITE",10,1,-5,-4,"SC","SOUTH",236182.5,2530362.5,1066505,348053,16505,1,1,0
"4764",614034,"AT&T","DSL",1.5,0.256,-5,-4,"GA","SOUTH",31056,159839,60012,874,536,1,1,0
"4765",614038,"Hughes","SATELLITE",10,1,-5,-4,"FL","SOUTH",256967,2598027.5,982105.5,258568,16403,1,1,0.254452926208651
"4766",614044,"Brighthouse","CABLE",20,2,-5,-4,"FL","SOUTH",286297,2837323,29035,2082,371,1,1,0
"4767",614046,"Hughes","SATELLITE",5,1,-5,-4,"FL","SOUTH",257177,1777321.5,1067236.5,338188,19051,1,1,0.0492500315316626
"4768",614048,"Brighthouse","CABLE",30,2,-5,-4,"FL","SOUTH",295971.5,4242577.5,27298,2096,407,1,1,0
"4769",614050,"Time Warner Cable","CABLE",100,10,-5,-4,"FL","SOUTH",1448403,11788394.5,33229,2668.5,937.5,1,1,0
"4770",614052,"Time Warner Cable","CABLE",30,5,-5,-4,"FL","SOUTH",295947.5,4252670.5,38088,2402,390,1,1,0
"4771",614054,"Time Warner Cable","CABLE",30,5,-5,-4,"FL","SOUTH",298231.5,4251448.5,30932,1632,389,1,1,0
"4772",614066,"Time Warner Cable","CABLE",50,5,-5,-4,"OH","MIDWEST",713332,7048182,25733,1944,292,1,1,0
"4773",614068,"Time Warner Cable","CABLE",50,5,-5,-4,"OH","MIDWEST",596222.5,3738838.5,22742,3073,192.5,1,1,0.0514403428297745
"4774",614070,"CenturyLink","DSL",10,0.768,-5,-4,"IN","MIDWEST",93347,1252787,34308,469,217,1,1,0
"4775",614072,"AT&T","DSL",18,1.5,-5,-4,"IN","MIDWEST",234574,2844725.5,33219,749,738,1,1,0
"4776",614074,"Hughes","SATELLITE",10,1,-5,-4,"MI","MIDWEST",267827.5,2618189,704493,89442.5,17979.5,1,1,0.050761421319797
"4777",614076,"Hughes","SATELLITE",10,1,-5,-4,"MI","MIDWEST",266957,2618516.5,701849.5,85422.5,17927,1,1,0
"4778",614078,"Hughes","SATELLITE",10,1,-5,-4,"MI","MIDWEST",275510,2615843,773380,71630.5,18319,1,1,0
"4779",614080,"Hughes","SATELLITE",5,1,-5,-4,"MI","MIDWEST",262293.5,1775361.5,1070556.5,347190,17224.5,1,1,0.0509164969450102
"4780",614082,"Comcast","CABLE",105,20,-5,-4,"MI","MIDWEST",1004715.5,15047976.5,21149,1660,253,1,1,0
"4781",614084,"CenturyLink","DSL",3,0.64,-6,-5,"IA","MIDWEST",92447,540622,58062,1276,1090,1,1,0
"4782",614086,"Mediacom","CABLE",100,10,-6,-5,"IA","MIDWEST",1762818.5,14181097.5,22049,4297,820,1,1,0
"4783",614088,"CenturyLink","DSL",12,0.896,-6,-5,"IA","MIDWEST",92519,1662608.5,35320,619,441,1,1,0
"4784",614090,"Mediacom","CABLE",150,10,-6,-5,"IA","MIDWEST",2648916.5,20652731,15524.5,1350,209,1,1,0
"4785",614092,"Mediacom","CABLE",100,10,-6,-5,"IA","MIDWEST",1313166.5,10506933,20462,1344,390,1,1,0
"4786",614094,"Hughes","SATELLITE",10,1,-6,-5,"WI","MIDWEST",215632,2616235.5,755610,111176.5,18019,1,1,0.0510204081632653
"4787",614096,"Charter","CABLE",30,4,-6,-5,"MN","MIDWEST",530670,3897185,30033,2970,196,1,1,0
"4788",614098,"Comcast","CABLE",105,20,-6,-5,"IL","MIDWEST",2995197,15620103,10995,1692,268,1,1,0
"4789",614104,"Cox","CABLE",150,20,-6,-5,"KS","MIDWEST",2618968.5,19626537,26513.5,1268,266,1,1,0
"4790",614106,"Hughes","SATELLITE",10,1,-6,-5,"LA","SOUTH",238425,2611138,1115536,387713,18283,1,1,0.210084033613445
"4791",614110,"Hughes","SATELLITE",10,1,-6,-5,"LA","SOUTH",230393.5,2606949.5,1114817,384538,16534,1,1,0.0495785820525533
"4792",614112,"Hughes","SATELLITE",10,1,-6,-5,"LA","SOUTH",245832.5,2600920,1090360,366099,18116,1,1,0.0511119494068767
"4793",614116,"Hughes","SATELLITE",10,1,-6,-5,"AR","SOUTH",260633.5,2604962.5,1068702.5,338280.5,17456.5,1,1,0
"4794",614118,"Hughes","SATELLITE",10,1,-6,-5,"AR","SOUTH",257476,2616615,1064166.5,337459,17796.5,1,1,0.0532767470132238
"4795",614120,"Hughes","SATELLITE",10,1,-6,-5,"AR","SOUTH",253437.5,2616969,1059987,328847,17286,1,1,0
"4796",614122,"Cox","CABLE",100,10,-6,-5,"OK","SOUTH",1309441,11111961,14785,2671,1485.5,1,1,0.0526315789473684
"4797",614126,"Hughes","SATELLITE",5,1,-6,-5,"OK","SOUTH",252582.5,1774300,1058081,338066,17177,1,1,0
"4798",614128,"Hughes","SATELLITE",10,1,-6,-5,"TX","SOUTH",232339.5,2595792,1118315,386136,19254,1,1,0.0513347022587269
"4799",614130,"Time Warner Cable","CABLE",15,1,-6,-5,"TX","SOUTH",130753.5,2012893,16029,2477,301,1,1,0
"4800",614132,"Time Warner Cable","CABLE",50,5,-6,-5,"TX","SOUTH",723819,6846459,12130,2979.5,423,1,1,0
"4801",614138,"Comcast","CABLE",105,10,-6,-5,"TX","SOUTH",1490164,15414685,14528,1374,168,1,1,0
"4802",614144,"Time Warner Cable","CABLE",30,5,-6,-5,"TX","SOUTH",702909.5,4166048.5,15814,1375,217,1,1,0
"4803",614146,"AT&T","DSL",12,1.5,-6,-5,"TX","SOUTH",118446,1490219,45876,391,300,1,1,0
"4804",614148,"Time Warner Cable","CABLE",100,10,-6,-5,"TX","SOUTH",1358209,13423018.5,17873,6186,198,1,1,0
"4805",614152,"CenturyLink","DSL",20,5,-7,-6,"CO","WEST",588503,2951184.5,43492,813,799,1,1,0
"4806",614156,"Hughes","SATELLITE",5,1,-7,-6,"CO","WEST",202856.5,1777131.5,1122572,394384,16630,1,1,0
"4807",614158,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1308844.5,12771234,21702,1740,375,1,1,0
"4808",614160,"CenturyLink","DSL",12,0.896,-7,-7,"AZ","WEST",93427.5,1659716.5,33024.5,641,474,1,1,0
"4809",614162,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1313337,13211365,21275,1497,283,1,1,0
"4810",614164,"CenturyLink","DSL",20,0.896,-7,-7,"AZ","WEST",65374.5,1277516.5,44012.5,1825,571.5,1,1,0
"4811",614166,"CenturyLink","DSL",40,20,-7,-6,"NM","WEST",2382127.5,5111355.5,42917,291,273,1,1,0
"4812",614168,"AT&T","DSL",12,1,-8,-7,"CA","WEST",113378,1699290.5,24948.5,1353,1043,1,1,0
"4813",614170,"Time Warner Cable","CABLE",100,5,-8,-7,"CA","WEST",704536.5,14093342,17727,3170,827,1,1,0
"4814",614172,"Time Warner Cable","CABLE",100,5,-8,-7,"CA","WEST",705101,13623496,15411.5,2230.5,210,1,1,0
"4815",614176,"AT&T","DSL",18,1.5,-8,-7,"CA","WEST",234459,2848461,25424,479,217,1,1,0
"4816",614180,"Hughes","SATELLITE",10,1,-8,-7,"CA","WEST",264262,2604981,861906,160705,16879.5,1,1,0.254971953085161
"4817",614184,"Hughes","SATELLITE",5,1,-8,-7,"CA","WEST",257326,1777596.5,1046855.5,305517.5,19488,1,1,0.0508646998982706
"4818",614186,"Comcast","CABLE",105,10,-8,-7,"CA","WEST",1493755.5,12485077.5,11881,679,171,1,1,0
"4819",614188,"Hughes","SATELLITE",5,1,-8,-7,"CA","WEST",255737,1757801,1050646,351007,13583,1,1,0.235432607416127
"4820",614192,"AT&T","DSL",0.768,0.384,-8,-7,"CA","WEST",44212,103676,39427,1502,1642,1,1,0
"4821",614194,"Hughes","SATELLITE",10,1,-8,-7,"CA","WEST",265818,2575438.5,914262,178475,20359,1,1,0.0508517703863493
"4822",614196,"Hughes","SATELLITE",5,1,-8,-7,"OR","WEST",263286.5,1777221.5,974392,227803,17821,1,1,0.05005005005005
"4823",614200,"Comcast","CABLE",50,10,-7,-6,"CO","WEST",1495899.5,7442157,28258,727.5,144,1,1,0
"4824",614202,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1310160,13255796.5,20386.5,1386,192,1,1,0
"4825",614204,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1301781.5,12333058,20435,1347,228,1,1,0
"4826",614206,"Cox","CABLE",100,10,-7,-7,"AZ","WEST",1310592.5,13366506.5,21124,1395,217,1,1,0
"4827",614208,"Windstream","DSL",12,0.768,-7,-6,"NM","WEST",80160,270357.5,79700,653,27365.5,1,0.954,3.02613350174683
"4828",614210,"Comcast","CABLE",105,10,-8,-7,"CA","WEST",1492794.5,15540060,12544,1436,717,1,1,0
"4829",614212,"Comcast","CABLE",105,10,-5,-4,"VA","SOUTH",1501743,14885780.5,14161,2611.5,338,1,1,0
"4830",614214,"Mediacom","CABLE",150,10,-5,-4,"KY","SOUTH",1730974.5,14749456,34656.5,3580.5,277,1,1,0
"4831",614218,"Comcast","CABLE",105,10,-6,-5,"TX","SOUTH",1486942.5,15186103,18523,2898,297,1,1,0
"4832",614220,"Hughes","SATELLITE",10,1,-5,-4,"MA","NORTHEAST",262758.5,2609155.5,965453.5,240407.5,17169,1,1,0.0513083632632119
"4833",614224,"Verizon","FIBER",75,75,-5,-4,"MA","NORTHEAST",10451713.5,10422180.5,19106,1436,1309,1,1,0
"4834",614226,"Comcast","CABLE",105,10,-5,-4,"NH","NORTHEAST",1494025.5,15219197,19466,1758,263,1,1,0
"4835",614228,"Hughes","SATELLITE",10,1,-5,-4,"ME","NORTHEAST",263757,2617658.5,967155.5,239763,16015,1,1,0.0504795557799091
"4836",614230,"Cablevision","CABLE",15,5,-5,-4,"CT","NORTHEAST",650147.5,2293162,11684,1373,524,1,1,0
"4837",614234,"Cablevision","CABLE",15,5,-5,-4,"NJ","NORTHEAST",639903.5,2293734,11941,1407,365,1,1,0
"4838",614238,"Cablevision","CABLE",101,35,-5,-4,"NJ","NORTHEAST",5000523.5,14810569,15820.5,4338.5,333,1,1,0
"4839",614242,"Cablevision","CABLE",50,25,-5,-4,"NJ","NORTHEAST",3576245.5,7351932.5,11758,1700,390,1,1,2.02869866402771
"4840",614248,"Cablevision","CABLE",15,5,-5,-4,"NJ","NORTHEAST",635923,2293833,11905,1463,313,1,1,0
"4841",614252,"Cablevision","CABLE",101,35,-5,-4,"NJ","NORTHEAST",4291380,14844587.5,14910,4778,357,1,1,0
"4842",614254,"Comcast","CABLE",105,10,-6,-5,"TX","SOUTH",1489377.5,13989636,16931,2863,122,1,1,0
"4843",614258,"Cablevision","CABLE",50,25,-5,-4,"NJ","NORTHEAST",3586957.5,7353868,11812,1863,357,1,1,0
"4844",614264,"Cablevision","CABLE",101,35,-5,-4,"NJ","NORTHEAST",4899004.5,14951346,13509,2135,317,1,1,0
"4845",614266,"Cablevision","CABLE",101,35,-5,-4,"NJ","NORTHEAST",5012791,14741171,14586.5,2220,460,1,1,0
"4846",614978,"CenturyLink","DSL",10,0.768,-5,-4,"NC","SOUTH",84090,1253790,25652,461,182,1,1,0
"4847",614984,"Comcast","CABLE",50,5,-8,-7,"CA","WEST",742960.5,7451053.5,11202,508.5,133,1,1,0
"4848",614986,"Comcast","CABLE",3,0.768,-5,-4,"IN","MIDWEST",117311.5,427519,22265,1696,316,1,1,0
"4849",614988,"Comcast","CABLE",3,0.768,-7,-6,"CO","WEST",111291.5,445399,30003,2401.5,154,1,1,0
"4850",614990,"Cablevision","CABLE",50,25,-5,-4,"NJ","NORTHEAST",3574144.5,7356444.5,11482.5,1551,352,1,1,0
"4851",614992,"Comcast","CABLE",3,0.768,-6,-5,"TN","SOUTH",110625.5,443896,21982,882.5,156,1,1,0
"4852",615000,"Comcast","CABLE",3,0.768,-5,-4,"PA","NORTHEAST",112944,445183.5,27833,3181,439,1,1,0
"4853",615002,"Comcast","CABLE",3,0.768,-5,-4,"MI","MIDWEST",111857,445306,19843,2658,437,1,1,0
"4854",615006,"Comcast","CABLE",3,0.768,-5,-4,"FL","SOUTH",107803,420579,33539,1687,129,1,1,0
"4855",615008,"Comcast","CABLE",3,0.768,-5,-4,"NJ","NORTHEAST",113037,445344,17247,1848,335,1,1,0
"4856",615012,"Comcast","CABLE",3,0.768,-5,-4,"FL","SOUTH",113416.5,445330,26478,1312.5,258.5,1,1,0
"4857",615014,"Comcast","CABLE",3,0.768,-5,-4,"FL","SOUTH",110627,437815,36639,1270,270,1,1,0
"4858",615016,"Comcast","CABLE",3,0.768,-6,-5,"IL","MIDWEST",112654,445040.5,11845,2158.5,229,1,1,0
"4859",615018,"Comcast","CABLE",3,0.768,-5,-4,"MI","MIDWEST",110047,427588,21556.5,2320,197,1,1,0
"4860",615020,"Comcast","CABLE",3,0.768,-8,-7,"CA","WEST",110047,434970.5,13870.5,1508.5,311.5,1,1,0.104375378847498
"4861",615022,"Comcast","CABLE",3,0.768,-5,-4,"PA","NORTHEAST",118262.5,443658.5,25154,2093,528,1,1,0
"4862",615024,"Comcast","CABLE",3,0.768,-6,-5,"IL","MIDWEST",111990,444340.5,11541,2145,375,1,1,0
"4863",615028,"Comcast","CABLE",25,5,-6,-5,"AL","SOUTH",740729.5,3635326,29227,1492,221,1,1,0
"4864",615030,"Comcast","CABLE",3,0.768,-5,-4,"FL","SOUTH",111013,444232,38064,1888,556,1,1,0
"4865",615032,"Comcast","CABLE",3,0.768,-8,-7,"OR","WEST",112509,439562,26476,1401,293,1,1,0
"4866",615034,"Comcast","CABLE",3,0.768,-5,-4,"PA","NORTHEAST",110530,436273.5,29099.5,2930.5,380.5,1,1,0
"4867",615038,"Comcast","CABLE",6,1,-5,-4,"IN","MIDWEST",111930,445381,15837.5,2427,955,1,1,0
"4868",615040,"Comcast","CABLE",3,1,-8,-7,"CA","WEST",112750,445141,11841,835,125,1,1,0
"4869",615042,"Comcast","CABLE",3,0.768,-5,-4,"PA","NORTHEAST",111785,439609,21983,1571,151,1,1,0
"4870",615046,"Comcast","CABLE",25,5,-5,-4,"IN","MIDWEST",740214.5,3722458.5,23932,2639,344,1,1,0
"4871",615048,"Comcast","CABLE",3,0.768,-5,-4,"NH","NORTHEAST",110240,435991,18576,1701,346,1,1,0
"4872",615050,"Comcast","CABLE",3,0.768,-7,-6,"UT","WEST",111978,445304,39277,1170,184,1,1,0
"4873",615052,"Comcast","CABLE",3,0.768,-5,-4,"PA","NORTHEAST",120907,443735,26097,2417,300,1,1,0
"4874",615054,"Comcast","CABLE",3,0.768,-8,-7,"OR","WEST",108888,422088,26694.5,1489.5,322.5,1,1,0
"4875",615058,"Comcast","CABLE",3,0.768,-8,-7,"CA","WEST",112798,445210,12034,941,157,1,1,0
"4876",615062,"Comcast","CABLE",3,0.768,-5,-4,"GA","SOUTH",111843,445041,21172,799,170,1,1,0
"4877",615066,"Comcast","CABLE",3,0.768,-5,-4,"FL","SOUTH",112364,439310,39804,2760.5,2937,1,1,0
"4878",615068,"Comcast","CABLE",3,1,-5,-4,"TN","SOUTH",108117,421888,28093.5,1543.5,228,1,1,0
"4879",615070,"Comcast","CABLE",3,0.768,-5,-4,"DE","SOUTH",111259,443806,18651,1916,468,1,1,0
"4880",615072,"Comcast","CABLE",3,0.768,-6,-5,"TN","SOUTH",110375.5,443654.5,22613,2391,423,1,1,0
"4881",615074,"Comcast","CABLE",3,0.768,-5,-4,"GA","SOUTH",112422,445306,23157,1706.5,312,1,1,0
"4882",615082,"Comcast","CABLE",3,0.768,-6,-5,"IL","MIDWEST",93550,445344,15227,858,210,1,1,0
"4883",615084,"Comcast","CABLE",3,0.768,-6,-5,"MN","MIDWEST",110858,438161,18281.5,1466,236.5,1,1,0
"4884",615088,"Comcast","CABLE",3,0.768,-5,-4,"TX","SOUTH",108696,427446,37959,1209,147,1,1,0
"4885",615090,"Comcast","CABLE",3,0.768,-5,-4,"MA","NORTHEAST",111109,438013,16316.5,2055,384,1,1,0.0508646998982706
"4886",615092,"Comcast","CABLE",3,0.768,-5,-4,"PA","NORTHEAST",119604,445401,29743.5,2870.5,407,1,1,0
"4887",615094,"Comcast","CABLE",3,0.768,-5,-4,"FL","SOUTH",112538,445401,41587.5,1773,267,1,1,0
"4888",615096,"Comcast","CABLE",25,5,-5,-4,"MI","MIDWEST",738684.5,3667361,17505,1881,282,1,1,0
"4889",615098,"Comcast","CABLE",3,0.768,-5,-4,"MI","MIDWEST",112652,444171,17083.5,1495.5,460.5,1,1,0
"4890",615100,"Comcast","CABLE",3,0.768,-5,-4,"FL","SOUTH",114054,445113,35280,1295,452,1,1,0
"4891",615102,"Comcast","CABLE",3,0.768,-5,-4,"MI","MIDWEST",120569,445400,18182,1960.5,323,1,1,0
"4892",615104,"Comcast","CABLE",3,0.768,-6,-5,"TN","SOUTH",110627,439754,23602.5,2057,342.5,1,1,0
"4893",615106,"Comcast","CABLE",3,0.768,-5,-4,"NH","NORTHEAST",105385,431355,24950.5,1828.5,696,1,1,0.0609756097560976
"4894",615108,"Comcast","CABLE",3,0.768,-5,-4,"MA","NORTHEAST",112292,439514,17883,1376,379,1,1,0
"4895",615110,"Comcast","CABLE",3,0.768,-5,-4,"IN","MIDWEST",112726,445210,9890,777,175,1,1,0
"4896",615112,"Comcast","CABLE",3,0.768,-6,-5,"TN","SOUTH",113349,438764.5,23871.5,1826.5,687.5,1,1,0
"4897",615114,"Comcast","CABLE",3,0.768,-8,-7,"CA","WEST",107151,427011,15078.5,1402.5,279,1,1,0
"4898",615116,"Hughes","SATELLITE",5,1,-6,-5,"MO","MIDWEST",259858,1777837.5,1077557,345589,17045,1,1,0.050761421319797
"4899",615128,"Hughes","SATELLITE",5,1,-5,-4,"NY","NORTHEAST",238894.5,1774878,1069997,359040,18079,1,1,0.0508388408744281
"4900",615130,"Hughes","SATELLITE",10,1,-5,-4,"MI","MIDWEST",223322.5,2616547,906459.5,196280.5,17283.5,1,1,0.0813490200442594
"4901",615136,"Hughes","SATELLITE",10,1,-8,-7,"CA","WEST",249689.5,2601687,1047650.5,332357,16589.5,1,1,0.0494559841740851
"4902",615138,"Hughes","SATELLITE",10,1,-6,-5,"OK","SOUTH",244702.5,2588039,1089049,355832.5,18353.5,1,1,0.0496524329692155
"4903",615142,"Hughes","SATELLITE",10,1,-7,-7,"AZ","WEST",273943,2598072.5,697685.5,61566.5,15121.5,1,1,0
"4904",615144,"Hughes","SATELLITE",10,1,-6,-5,"IL","MIDWEST",257288.5,2611402.5,1047017,327562,17969,1,1,0
"4905",615146,"Hughes","SATELLITE",10,1,-5,-4,"NY","NORTHEAST",237452.5,2615033.5,1066977.5,356921,17107.5,1,1,0.0511770726714432
"4906",615150,"Hughes","SATELLITE",10,1,-5,-4,"MI","MIDWEST",271410,2614530,733009,98616,17373,1,1,0.0495785820525533
"4907",615152,"Hughes","SATELLITE",10,1,-5,-4,"VA","SOUTH",275611.5,2606597.5,624261,29677,18262,1,1,0.0513083632632119
"4908",615156,"Hughes","SATELLITE",5,1,-6,-5,"WI","MIDWEST",268558,1777805,980908,243973,19296,1,1,0
"4909",615158,"Hughes","SATELLITE",10,1,-6,-5,"MO","MIDWEST",258042.5,2590188,1075322,352165,17085,1,1,0.049480455220188
"4910",615160,"Hughes","SATELLITE",10,1,-5,-4,"GA","SOUTH",231693,2464119,1083695,369265,17469,1,1,0.0514271326854405
"4911",615162,"Hughes","SATELLITE",5,1,-5,-4,"NY","NORTHEAST",249882.5,1743290.5,1063472,356375,16112,1,1,0.0525486074619023
"4912",615170,"Hughes","SATELLITE",5,1,-7,-6,"CO","WEST",277858.5,1778035,577984,15097,16204,1,1,0
"4913",615174,"Hughes","SATELLITE",5,1,-8,-7,"CA","WEST",241438.5,1777266.5,1046055,338343,17832,1,1,0
"4914",615176,"Hughes","SATELLITE",10,1,-5,-4,"KY","SOUTH",213570,2498494.5,1111554,376007,18475,1,1,0
"4915",615178,"Hughes","SATELLITE",10,1,-5,-4,"MI","MIDWEST",268479.5,2609821.5,791730,141112,16406,1,1,0
"4916",615180,"Hughes","SATELLITE",5,1,-5,-4,"FL","SOUTH",267327,1777271.5,976681,259996,16891,1,1,0.0508646998982706
