"","technology","costBracket","V1","unit_id","isp","advertised.down","advertised.up","tz.offset","tz.offset.dst","state","region","medianUp","medianDown","medianLatency","medianJitterUp","medianJitterDown","medianLossUp","medianLossDown","medianLoss","monthly.charge","sampleFreq","sampleWeight","weight","sampleWeight.normalized","popWeight.normalized"
"1198","CABLE",80,"3581",29632,"Comcast",50,10,-7,-6,"CO","WEST",1123633.5,7448926.5,27968.5,2590,178,1,1,0,78.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1199","CABLE",80,"3585",29645,"Comcast",25,5,-7,-6,"CO","WEST",742043.5,3712485,27940,584,246,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1200","CABLE",80,"3588",29657,"Comcast",25,5,-7,-6,"UT","WEST",687011,3444605,32541.5,758,201,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1201","CABLE",80,"3590",29664,"Cox",5,1,-7,-6,"AZ","WEST",135170,675052,22904,1698,334,1,1,0,47.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1202","CABLE",80,"3623",30666,"Comcast",105,10,-5,-4,"PA","NORTHEAST",1489240.5,11736110.5,25097,2561,930,1,1,0,76.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1203","CABLE",80,"3627",30679,"Time Warner Cable",15,1,-5,-4,"NC","SOUTH",132407,2011436,34339,2542,883,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1204","CABLE",80,"3628",30682,"Time Warner Cable",15,1,-5,-4,"NC","SOUTH",131793,2006273.5,26242.5,4678,936.5,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1205","CABLE",80,"3629",30683,"Time Warner Cable",50,5,-5,-4,"NY","NORTHEAST",668247,6708756,19598,6354,903,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1206","CABLE",80,"3676",32441,"Time Warner Cable",15,1,-5,-4,"OH","MIDWEST",140282.5,1992038,29531.5,2895.5,777,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1207","CABLE",80,"3677",32449,"Cox",100,10,-5,-4,"AZ","WEST",1309509,11223059.5,20749,1762,832,1,1,0,73.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1208","CABLE",80,"3678",32452,"Comcast",105,10,-5,-4,"NJ","NORTHEAST",1488342.5,12593872,16735,2817.5,922,1,1,0,77.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1209","CABLE",80,"3679",32453,"Cox",5,1,-5,-4,"OK","SOUTH",143798.5,671754,13598,1732,961,1,1,0,46.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1210","CABLE",80,"3680",32456,"Comcast",25,5,-5,-4,"MD","SOUTH",742701,3720611.5,17527,2934,1356,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1211","CABLE",80,"3681",32457,"Cox",100,10,-8,-7,"NV","WEST",1308511.5,13194021,21361,1662,833,1,1,0,73.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1212","CABLE",80,"3682",32459,"Time Warner Cable",50,5,-8,-7,"CA","WEST",572727,6673297,14584,2579,795,1,1,0,49.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1213","CABLE",80,"3689",32505,"Cox",50,5,-7,-6,"AZ","WEST",654635.5,6908381.5,22196,1597,307,1,1,0,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1214","CABLE",80,"3716",87314,"Comcast",25,5,-6,-5,"TN","SOUTH",741897.5,3674545.5,30164.5,1684,164.5,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1215","CABLE",80,"3720",132350,"Charter",60,4,-5,-4,"GA","SOUTH",529386,8032382,22609,4005,283,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1216","CABLE",80,"3723",139120,"Time Warner Cable",15,1,-6,-5,"WI","MIDWEST",132491,2006603.5,14298.5,2743,258,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1217","CABLE",80,"3725",146222,"Time Warner Cable",15,1,-6,-5,"TX","SOUTH",130316.5,2012835,11648,2470,301,1,1,0,49.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1218","CABLE",80,"3730",158448,"Comcast",25,5,-6,-5,"PA","NORTHEAST",743660,3724446,28050,1117.5,192.5,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1219","CABLE",80,"3734",162428,"Comcast",25,5,-6,-5,"MA","NORTHEAST",741596.5,3667057,21397,1761,885,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1220","CABLE",80,"3736",171676,"Mediacom",50,5,-6,-5,"IA","MIDWEST",706893,7060516,21208.5,3714.5,2820,1,1,0,59.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1221","CABLE",80,"3742",180542,"Time Warner Cable",50,5,-6,-5,"NY","NORTHEAST",669378,6689862,15627,7228.5,332.5,1,1,0.0521104742053153,52.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1222","CABLE",80,"3752",186934,"Charter",60,4,-6,-5,"TX","SOUTH",472397,7882234.5,14603.5,3314,251,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1223","CABLE",80,"3753",190846,"Cox",50,5,-6,-5,"NV","WEST",653572,6738629.5,15095,1214,228,1,1,0,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1224","CABLE",80,"3767",207302,"Time Warner Cable",20,2,-5,-4,"NC","SOUTH",265271,2646326,17411,1329,157,1,1,0,67.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1225","CABLE",80,"3768",207304,"Time Warner Cable",30,5,-5,-5,"NC","SOUTH",514645.5,4053737.5,27586,4941,342,1,1,0,77.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1226","CABLE",80,"3770",207310,"Charter",30,4,-5,-5,"TN","SOUTH",527825,3928072,34086.5,1670,322.5,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1227","CABLE",80,"3773",207316,"Mediacom",15,1,-6,-5,"IA","MIDWEST",237906,2697720.5,31204,2688,277,1,1,0,49.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1228","CABLE",80,"3774",207318,"Mediacom",50,5,-6,-5,"IA","MIDWEST",714052,7141262.5,30912,3784,395,1,1,0,59.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1229","CABLE",80,"3775",207320,"Mediacom",50,5,-6,-5,"IA","MIDWEST",706040,7057979.5,21567,1785,305.5,1,1,0,59.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1230","CABLE",80,"3778",207338,"Time Warner Cable",20,2,-6,-5,"TX","SOUTH",282722.5,2817150,14048,2124,278,1,1,0.106581469648562,67.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1231","CABLE",80,"3782",207616,"Comcast",25,5,-6,-5,"PA","NORTHEAST",742300,3674033,17474,1155,205,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1232","CABLE",80,"3784",207638,"Comcast",50,5,-6,-5,"TX","SOUTH",742793.5,7350641,15271.5,1677,223,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1233","CABLE",80,"3785",207650,"Comcast",105,10,-6,-5,"CA","WEST",1495423,15644238,12270,797,148,1,1,0,77.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1234","CABLE",80,"3790",210362,"Time Warner Cable",15,1,-5,-5,"NY","NORTHEAST",133374.5,2012923,12452.5,4356.5,221,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1235","CABLE",80,"3792",210374,"Time Warner Cable",30,5,-5,-4,"NY","NORTHEAST",691264.5,4214976,28705,2780,299,1,1,0,77.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1236","CABLE",80,"3798",210404,"Time Warner Cable",20,2,-6,-5,"WI","MIDWEST",279824,2783221,13570,1346,105,1,1,0,67.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1237","CABLE",80,"3803",210430,"Time Warner Cable",20,2,-6,-5,"TX","SOUTH",269035,2684634,11515.5,2567,309,1,1,0,67.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1238","CABLE",80,"3816",211210,"Time Warner Cable",30,5,-5,-4,"NY","NORTHEAST",702178,4227184,28595,2385,362,1,1,0,77.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1239","CABLE",80,"3817",211218,"Time Warner Cable",20,2,-5,-5,"NC","SOUTH",265904.5,2643377,19702,1776,197,1,1,0,67.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1240","CABLE",80,"3818",211222,"Time Warner Cable",15,1,-5,-5,"NC","SOUTH",114826,1766718.5,17453.5,1713,282,1,1,0,49.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1241","CABLE",80,"3822",211232,"Comcast",50,10,-6,-5,"GA","SOUTH",1489102,7452157,23526,2230,348,1,1,0,76.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1242","CABLE",80,"3827",211248,"Mediacom",50,5,-6,-5,"MN","MIDWEST",713426,7152304,29617.5,3309.5,223,1,1,0,59.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1243","CABLE",80,"3834",211526,"Cox",50,5,-7,-6,"AZ","WEST",653566.5,6697132,21649,1282,311,1,1,0,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1244","CABLE",80,"3847",213422,"Cox",50,5,-5,-5,"FL","SOUTH",652900.5,6640427,38672.5,4021,2816.5,1,1,0,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1245","CABLE",80,"3848",213432,"Time Warner Cable",15,1,-5,-4,"KY","SOUTH",113956,1938011,31572,2761,344,1,1,0,48.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1246","CABLE",80,"3849",213438,"Time Warner Cable",15,1,-5,-4,"KY","SOUTH",89166,2008945.5,29625.5,1573,151,1,1,0,48.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1247","CABLE",80,"3850",213440,"Time Warner Cable",20,2,-5,-5,"KY","SOUTH",225596.5,2527543,34339,1769,348,1,1,0,71.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1248","CABLE",80,"3851",213444,"Time Warner Cable",20,2,-5,-5,"KY","SOUTH",280670,2819187,38598,1400.5,144,1,1,0,67.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1249","CABLE",80,"3854",213474,"Mediacom",15,1,-6,-5,"IA","MIDWEST",237085,2904232,16106.5,1335,269,1,1,0,49.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1250","CABLE",80,"3855",213476,"Mediacom",15,1,-6,-5,"IA","MIDWEST",235154,2844425.5,23856.5,1407,245,1,1,0,49.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1251","CABLE",80,"3856",213478,"Mediacom",15,1,-6,-5,"IA","MIDWEST",250271,2905246.5,15680.5,2084,407,1,1,0,49.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1252","CABLE",80,"3857",213486,"Charter",60,4,-6,-5,"WI","MIDWEST",532282,8003885.5,31755,3522,258,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1253","CABLE",80,"3858",213488,"Charter",60,4,-6,-5,"WI","MIDWEST",521948.5,7909137.5,20188.5,1436.5,291,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1254","CABLE",80,"3860",213502,"Comcast",25,5,-6,-5,"IL","MIDWEST",741638,2585808.5,15260,3388,280,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1255","CABLE",80,"3873",213570,"Cox",50,5,-7,-6,"AZ","WEST",674569,6715917.5,19348,1251,236,1,1,0,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1256","CABLE",80,"3875",213574,"Charter",60,4,-6,-5,"WI","MIDWEST",530276.5,8177610,24729,1985,157,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1257","CABLE",80,"3879",213598,"Time Warner Cable",50,5,-8,-7,"CA","WEST",668884.5,6711510.5,11626,1138,163,1,1,0.0537923614846692,52.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1258","CABLE",80,"3881",213618,"Comcast",50,5,-8,-7,"CA","WEST",743159,6354751.5,18754,2937,636.5,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1259","CABLE",80,"3888",213668,"Cox",50,5,-6,-5,"FL","SOUTH",653867,6710115,41211,1896.5,239.5,1,1,0,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1260","CABLE",80,"3891",214002,"Comcast",50,10,-7,-6,"CO","WEST",1488561.5,7450575.5,26882,730.5,168,1,1,0,78.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1261","CABLE",80,"3893",214008,"Comcast",50,10,-7,-6,"CO","WEST",1489641.5,7448388,31776,1895,197,1,1,0,78.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1262","CABLE",80,"3894",214010,"Comcast",25,5,-7,-6,"CO","WEST",741518,3722083,29085,1568,385,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1263","CABLE",80,"3895",214016,"Comcast",50,10,-7,-6,"UT","WEST",1489683.5,7449018.5,32721,2225.5,199,1,1,0,77.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1264","CABLE",80,"3897",214032,"Cox",50,5,-7,-6,"AZ","WEST",654190,6706025.5,22602.5,1728.5,898,1,1,0,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1265","CABLE",80,"3900",214040,"Time Warner Cable",50,5,-8,-7,"CA","WEST",669678.5,6714105,15941.5,1025.5,175,1,1,0,52.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1266","CABLE",80,"3902",214046,"Cox",5,1,-8,-7,"CA","WEST",137076,675045,29755,1471,498,1,1,0,47.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1267","CABLE",80,"3910",214156,"Mediacom",15,1,-6,-5,"IA","MIDWEST",234297,2895290.5,22202,1953,269,1,1,0,49.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1268","CABLE",80,"3911",214160,"Charter",60,4,-6,-5,"WI","MIDWEST",532626.5,8068838,26025,2802,181,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1269","CABLE",80,"3913",214172,"Comcast",25,5,-7,-6,"CO","WEST",749954,3706611.5,31193,3157,370,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1270","CABLE",80,"3916",214332,"Comcast",25,5,-5,-4,"MA","NORTHEAST",740249.5,3661986,31399.5,1413,234,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1271","CABLE",80,"3917",214336,"Comcast",25,5,-6,-5,"MA","NORTHEAST",742661,3677148.5,16142,1577,206,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1272","CABLE",80,"3918",214350,"Charter",60,4,-5,-4,"CT","NORTHEAST",442897.5,7905163.5,15147,3104.5,231.5,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1273","CABLE",80,"3921",214384,"Time Warner Cable",50,5,-5,-5,"NY","NORTHEAST",663046,6914029.5,37170,1939,260,1,1,0,52.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1274","CABLE",80,"3929",214428,"Time Warner Cable",15,1,-5,-5,"NC","SOUTH",130898,2004723.5,29261.5,3169,336,1,1,0,52.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1275","CABLE",80,"3935",214470,"Comcast",50,10,-5,-5,"TN","SOUTH",1433678.5,7061553,26141,1120,208,1,1,0,76.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1276","CABLE",80,"3937",214484,"Time Warner Cable",20,2,-5,-5,"OH","MIDWEST",262685,2641392.5,25009,4366.5,1157,1,1,0,67.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1277","CABLE",80,"3940",214494,"Time Warner Cable",15,1,-5,-5,"OH","MIDWEST",132588,2011833.5,29232,2589,328,1,1,0,52.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1278","CABLE",80,"3941",214496,"Time Warner Cable",20,2,-5,-4,"OH","MIDWEST",282482.5,2578190,30426,2967,171,1,1,0.0553097345132743,67.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1279","CABLE",80,"3948",214526,"Mediacom",50,5,-6,-5,"IA","MIDWEST",706183.5,7061131,18468,1336,258,1,1,0,59.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1280","CABLE",80,"3949",214528,"Mediacom",50,5,-6,-5,"IA","MIDWEST",707257.5,6921111,11606,1404.5,257,1,1,0.0548095739062568,59.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1281","CABLE",80,"3950",214530,"Mediacom",15,1,-6,-5,"IA","MIDWEST",236022,2912067.5,12842.5,2014.5,374,1,1,0,49.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1282","CABLE",80,"3959",214564,"Mediacom",15,1,-6,-5,"IL","MIDWEST",235876,2764367,18715.5,5639.5,321,1,1,0,49.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1283","CABLE",80,"3978",214668,"Charter",60,4,-8,-7,"CA","WEST",531182,7909600,15135,2648.5,279,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1284","CABLE",80,"3983",215072,"Charter",60,4,-5,-5,"GA","SOUTH",531616,8007697.5,26936,3468,153,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1285","CABLE",80,"3985",215080,"Charter",60,4,-6,-5,"WI","MIDWEST",527502,8107032.5,17768,1252,190,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1286","CABLE",80,"3986",215084,"Comcast",25,5,-7,-6,"CO","WEST",742893.5,3724446,30946,3079.5,315,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1287","CABLE",80,"3990",215204,"Cox",50,5,-5,-4,"AZ","WEST",653204,6718427.5,20591,1232,288,1,1,0,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1288","CABLE",80,"3997",215250,"Cox",50,5,-7,-6,"AZ","WEST",503230,6870829.5,20928,1567,191,1,1,0.0525486074619023,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1289","CABLE",80,"4000",215266,"Cox",50,5,-6,-5,"NE","MIDWEST",648469.5,6764134.5,24251,1315,209,0.996,1,0.380848748639826,62.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1290","CABLE",80,"4004",215284,"Time Warner Cable",15,1,-5,-5,"NY","NORTHEAST",136497.5,2010493.5,38756,2190,320,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1291","CABLE",80,"4005",215286,"Time Warner Cable",30,5,-5,-5,"OH","MIDWEST",702390,4226922,27835,2099,289,1,1,0,77.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1292","CABLE",80,"4006",215288,"Time Warner Cable",30,5,-6,-5,"TX","SOUTH",700563.5,4172090,13186,1777,277,1,1,0,77.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1293","CABLE",80,"4013",215314,"Comcast",50,10,-7,-6,"CO","WEST",1487118,7219664,28569.5,1867.5,282,1,1,0,78.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1294","CABLE",80,"4018",215334,"Time Warner Cable",30,5,-5,-4,"NC","SOUTH",700407,4227150,20251,2140,822,1,1,0,77.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1295","CABLE",80,"4022",215358,"Time Warner Cable",15,1,-5,-5,"KY","SOUTH",132520,1981562.5,37316,1927,506,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1296","CABLE",80,"4025",215370,"Comcast",25,5,-6,-5,"IL","MIDWEST",742556,3702416,16655,2032.5,486,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1297","CABLE",80,"4027",215382,"Cox",50,5,-6,-5,"OK","SOUTH",653912,6952277.5,13682,1479,281.5,1,1,0,60.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1298","CABLE",80,"4038",215706,"Comcast",25,5,-5,-5,"TN","SOUTH",742625,3724639,29381,1981,307,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1299","CABLE",80,"4043",215718,"Charter",60,4,-8,-7,"CA","WEST",530220.5,5430630.5,20994,3006,442.5,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1300","CABLE",80,"4046",215726,"Comcast",50,10,-6,-5,"UT","WEST",1489915,7450869,32402,841,211,1,1,0,77.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1301","CABLE",80,"4048",215736,"Comcast",25,5,-5,-5,"MA","NORTHEAST",740796.5,3675566,16674,1453,265,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1302","CABLE",80,"4058",216002,"Comcast",105,10,-5,-5,"PA","NORTHEAST",1495031,15599248,12969.5,653.5,148.5,1,1,0,76.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1303","CABLE",80,"4073",216066,"Time Warner Cable",50,5,-8,-7,"CA","WEST",669247.5,6714222.5,13696.5,1213,195,1,1,0,57.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1304","CABLE",80,"4077",216090,"Time Warner Cable",30,5,-5,-5,"NC","SOUTH",682258,4145032.5,25099,1255,148,1,1,0,77.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1305","CABLE",80,"4080",216104,"Comcast",25,5,-7,-6,"CO","WEST",743010.5,3716156.5,33004,3018,279,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1306","CABLE",80,"4089",216154,"Cox",50,5,-6,-5,"OK","SOUTH",654347,6887661,13951.5,1739,464,1,1,0,60.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1307","CABLE",80,"4093",216174,"Comcast",6,1,-6,-5,"TX","SOUTH",147290,881051,14484,1587,198,1,1,0,49.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1308","CABLE",80,"4096",216208,"Comcast",50,10,-6,-5,"IL","MIDWEST",1488536.5,7450449.5,13721,616,137,1,1,0,76.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1309","CABLE",80,"4098",216214,"Comcast",50,10,-6,-5,"IL","MIDWEST",1485486.5,7446966.5,12938,2455.5,844.5,1,1,0,76.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1310","CABLE",80,"4106",216580,"Charter",60,4,-5,-4,"SC","SOUTH",553357,8005855,24434.5,1805,186,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1311","CABLE",80,"4122",216662,"Comcast",50,10,-7,-6,"UT","WEST",1489219,6726687,32697,927,218,1,1,0,77.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1312","CABLE",80,"4134",216714,"Cox",100,10,-6,-5,"FL","SOUTH",1307165,10157916.5,39539,2112,313,1,1,0,73.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1313","CABLE",80,"4140",216726,"Charter",60,4,-6,-5,"WI","MIDWEST",555786,7993069,23681,1996.5,203,1,1,0,54.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1314","CABLE",80,"4148",216778,"Cox",100,10,-7,-6,"AZ","WEST",1316076,13278715.5,21159,1445.5,204.5,1,1,0,73.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1315","CABLE",80,"4154",216810,"Comcast",25,5,-5,-5,"PA","NORTHEAST",727727.5,3707839,16132,3559,355,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1316","CABLE",80,"4158",216826,"Time Warner Cable",50,5,-8,-7,"CA","WEST",670134.5,6711185.5,13646,919,151,1,1,0,52.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1317","CABLE",80,"4159",217150,"Time Warner Cable",50,5,-8,-7,"CA","WEST",666800,6711639.5,15919.5,882,150,1,1,0.101574403250381,49.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1318","CABLE",80,"4161",217156,"Time Warner Cable",15,1,-5,-5,"OH","MIDWEST",139200,2015239,21342.5,2005,301,1,1,0,49.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1319","CABLE",80,"4164",217170,"Comcast",25,5,-5,-5,"GA","SOUTH",712681,3575471.5,22441,2003,286,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1320","CABLE",80,"4168",217188,"Cox",50,5,-6,-5,"CA","WEST",653689,6639929,27666,1245,195,1,1,0,61.99,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1321","CABLE",80,"4189",222083,"Comcast",25,5,-5,-5,"CT","NORTHEAST",751845,3676939,21601.5,1425.5,198,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1322","CABLE",80,"4207",232424,"Comcast",25,5,-5,-5,"MD","SOUTH",742588.5,1174467,16736,1496,474,1,1,0.0533333333333333,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
"1323","CABLE",80,"4216",232454,"Comcast",25,5,-5,-4,"TN","SOUTH",708647,3524578,27056.5,1847.5,143,1,1,0,66.95,2599,0.000320185917264895,0.554572129651277,0.502805184755272,0.278841742109435
