isp,State,Weight,Technology,"Download Bandwidth Mbps","Upload Bandwidth Mbps","Usage Allowance GB","Monthly Charge","Other Mandatory Charge",Surcharge,"Total Charge","Total Charge Spread","Regression Data"
"CenturyLink",Utah,3917.3279999999995,DSL,4,1,250,50,0,0.99,50.99,0,Yes
"CenturyLink",Utah,3330.3279999999995,DSL,5,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Utah,3917.3279999999995,DSL,5,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Utah,3330.3279999999995,DSL,7,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Utah,3917.3279999999995,DSL,7,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Utah,3330.3279999999995,DSL,12,0.875,250,55,0,0.99,55.99,0,Yes
"CenturyLink",Utah,3917.3279999999995,DSL,12,0.875,250,55,0,0.99,55.99,0,Yes
"CenturyLink",Utah,3917.3279999999995,DSL,20,0.875,250,65,0,0.99,65.99,0,Yes
"CenturyLink",Utah,1958.6639999999998,DSL,40,5,250,105,0,0.99,105.99,0,Yes
"CenturyLink",Utah,1958.6639999999998,DSL,40,20,250,115,0,0.99,115.99,0,Yes
"CenturyLink",Washington,3237.3279999999995,DSL,1.5,0.875,150,35,0,0.99,35.99,0,No
"CenturyLink",Washington,4434.3279999999995,DSL,1.5,0.875,150,35,0,0.99,35.99,0,No
"CenturyLink",Washington,3237.3279999999995,DSL,3,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Washington,4434.3279999999995,DSL,3,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Washington,3237.3279999999995,DSL,4,1,250,50,0,0.99,50.99,0,Yes
"CenturyLink",Washington,3237.3279999999995,DSL,5,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Washington,4434.3279999999995,DSL,5,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Washington,3237.3279999999995,DSL,7,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Washington,4434.3279999999995,DSL,7,0.875,250,45,0,0.99,45.99,0,Yes
"CenturyLink",Washington,3237.3279999999995,DSL,12,0.875,250,55,0,0.99,55.99,0,Yes
"CenturyLink",Washington,4434.3279999999995,DSL,12,0.875,250,55,0,0.99,55.99,0,Yes
"CenturyLink",Washington,3237.3279999999995,DSL,20,0.875,250,65,0,0.99,65.99,0,Yes
"CenturyLink",Washington,4434.3279999999995,DSL,20,0.875,250,65,0,0.99,65.99,0,Yes
"CenturyLink",Washington,1618.6639999999998,DSL,40,5,250,105,0,0.99,105.99,0,Yes
"CenturyLink",Washington,2217.1639999999998,DSL,40,5,250,105,0,0.99,105.99,0,Yes
"CenturyLink",Washington,1618.6639999999998,DSL,40,20,250,115,0,0.99,115.99,0,Yes
"CenturyLink",Washington,2217.1639999999998,DSL,40,20,250,115,0,0.99,115.99,0,Yes
"Charter",Alabama,1624.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Alabama,2039.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Alabama,2556.36,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Alabama,1624.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Alabama,2039.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Alabama,2556.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",California,936.36,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",California,1330.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",California,1524.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",California,1647.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",California,1651.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",California,2446.36,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",California,936.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",California,1330.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",California,1524.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",California,1647.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",California,1651.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",California,2446.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Connecticut,1643.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Connecticut,1643.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Georgia,741.86,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Georgia,841.36,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Georgia,3747.36,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Georgia,741.86,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Georgia,841.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Georgia,3747.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Massachusetts,1108.3600000000001,Cable,30,4,Unlimited,54.99,0,0,54.99,0,Yes
"Charter",Massachusetts,1195.3600000000001,Cable,30,4,Unlimited,54.99,0,0,54.99,0,Yes
"Charter",Massachusetts,1108.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Massachusetts,1195.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter","New Hampshire",1184.8600000000001,Cable,30,4,Unlimited,54.99,0,0,54.99,0,Yes
"Charter","New Hampshire",1184.8600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter","South Carolina",1368.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter","South Carolina",2062.36,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter","South Carolina",1368.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter","South Carolina",2062.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Tennessee,2083.36,Cable,30,4,Unlimited,54.99,0,0,54.99,0,Yes
"Charter",Tennessee,2361.36,Cable,30,4,Unlimited,54.99,0,0,54.99,0,Yes
"Charter",Tennessee,2988.36,Cable,30,4,Unlimited,54.99,0,0,54.99,0,Yes
"Charter",Tennessee,2083.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Tennessee,2361.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Tennessee,2988.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Texas,2091.86,Cable,15,2,Unlimited,54.99,0,0,54.99,0,Yes
"Charter",Texas,1815.3600000000001,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Texas,1815.3600000000001,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Wisconsin,2823.36,Cable,60,4,Unlimited,54.99,0,0,54.99,0,No
"Charter",Wisconsin,2823.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Charter",Colorado,2478.36,Cable,30,4,Unlimited,54.99,0,0,54.99,0,Yes
"Charter",Colorado,2478.36,Cable,100,5,Unlimited,114.99,0,0,114.99,0,No
"Comcast",California,9120.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",California,9779.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",California,10430.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",California,10774.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",California,11400.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",California,9120.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",California,9779.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",California,10430.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",California,10774.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",California,11400.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",California,9120.36,Cable,50,5,250,66.95,0,0,66.95,0,No
"Comcast",California,9779.36,Cable,50,5,250,66.95,0,0,66.95,0,No
"Comcast",California,10430.36,Cable,50,5,250,66.95,0,0,66.95,0,No
"Comcast",California,10774.36,Cable,50,5,250,66.95,0,0,66.95,0,No
"Comcast",California,11400.36,Cable,50,5,250,66.95,0,0,66.95,0,No
"Comcast",California,9120.36,Cable,105,10,250,77.95,0,0,77.95,0,No
"Comcast",California,9779.36,Cable,105,10,250,77.95,0,0,77.95,0,No
"Comcast",California,10430.36,Cable,105,10,250,77.95,0,0,77.95,0,No
"Comcast",California,10774.36,Cable,105,10,250,77.95,0,0,77.95,0,No
"Comcast",California,11400.36,Cable,105,10,250,77.95,0,0,77.95,0,No
"Comcast",California,9120.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",California,9779.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",California,10430.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",California,10774.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",California,11400.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Colorado,10609.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Colorado,10609.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Colorado,10609.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Colorado,10609.36,Cable,50,10,250,78.95,0,0,78.95,0,No
"Comcast",Colorado,10609.36,Cable,105,20,250,114.95,0,0,114.95,0,No
"Comcast",Connecticut,9716.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Connecticut,9716.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Connecticut,9716.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Connecticut,9716.36,Cable,105,10,250,76.95,0,0,76.95,0,No
"Comcast",Connecticut,9716.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Connecticut,9716.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Georgia,9668.693333333333,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Georgia,10397.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Georgia,10557.86,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Georgia,11098.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Georgia,9668.693333333333,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Georgia,10397.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Georgia,10557.86,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Georgia,11098.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Georgia,9668.693333333333,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Georgia,10397.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Georgia,10557.86,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Georgia,11098.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Georgia,9668.693333333333,Cable,50,10,250,76.95,0,0,76.95,0,No
"Comcast",Georgia,10397.36,Cable,50,10,250,76.95,0,0,76.95,0,No
"Comcast",Georgia,10557.86,Cable,50,10,250,76.95,0,0,76.95,0,No
"Comcast",Georgia,11098.36,Cable,50,10,250,76.95,0,0,76.95,0,No
"Comcast",Georgia,9668.693333333333,Cable,105,20,250,114.95,0,0,114.95,0,No
"Comcast",Georgia,10397.36,Cable,105,20,250,114.95,0,0,114.95,0,No
"Comcast",Georgia,10557.86,Cable,105,20,250,114.95,0,0,114.95,0,No
"Comcast",Georgia,11098.36,Cable,105,20,250,114.95,0,0,114.95,0,No
"Comcast",Georgia,9668.693333333333,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Georgia,10397.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Georgia,10557.86,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Georgia,11098.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Illinois,9222.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Illinois,9883.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Illinois,9222.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Illinois,9883.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Illinois,9222.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Illinois,9883.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Illinois,9222.36,Cable,50,10,250,76.95,0,0,76.95,0,No
"Comcast",Illinois,9883.36,Cable,50,10,250,76.95,0,0,76.95,0,No
"Comcast",Illinois,9222.36,Cable,105,20,250,114.95,0,0,114.95,0,No
"Comcast",Illinois,9883.36,Cable,105,20,250,76.95,0,0,76.95,0,No
"Comcast",Illinois,9222.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Illinois,9883.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Maryland,9313.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Maryland,9313.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Maryland,9313.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Maryland,9313.36,Cable,105,10,250,76.95,0,0,76.95,0,No
"Comcast",Maryland,9313.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Maryland,9313.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Massachusetts,9134.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Massachusetts,10846.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Massachusetts,9134.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Massachusetts,10846.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Massachusetts,9134.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Massachusetts,10846.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Massachusetts,9134.36,Cable,105,10,250,76.95,0,0,76.95,0,No
"Comcast",Massachusetts,10846.36,Cable,105,10,250,76.95,0,0,76.95,0,No
"Comcast",Massachusetts,9134.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Massachusetts,10846.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Massachusetts,9134.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Massachusetts,10846.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast","New Hampshire",10804.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast","New Hampshire",10804.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast","New Hampshire",10804.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast","New Hampshire",10804.36,Cable,105,10,250,76.95,0,0,76.95,0,No
"Comcast","New Hampshire",10804.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast","New Hampshire",10804.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast","New Jersey",9637.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast","New Jersey",9637.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast","New Jersey",9637.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast","New Jersey",9637.36,Cable,105,10,250,77.95,0,0,77.95,0,No
"Comcast","New Jersey",9637.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast","New Jersey",9637.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Pennsylvania,9639.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Pennsylvania,10207.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Pennsylvania,10562.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Pennsylvania,9639.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Pennsylvania,10207.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Pennsylvania,10562.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Pennsylvania,9639.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Pennsylvania,10207.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Pennsylvania,10562.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Pennsylvania,9639.36,Cable,105,10,250,76.95,0,0,76.95,0,No
"Comcast",Pennsylvania,10207.36,Cable,105,10,250,76.95,0,0,76.95,0,No
"Comcast",Pennsylvania,10562.36,Cable,105,10,250,76.95,0,0,76.95,0,No
"Comcast",Pennsylvania,9639.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Pennsylvania,10207.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Pennsylvania,10562.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Pennsylvania,9639.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Pennsylvania,10207.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Pennsylvania,10562.36,Cable,505,20,250,399.95,0,0,399.95,0,No
"Comcast",Tennessee,10403.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Tennessee,10403.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Tennessee,10403.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Tennessee,10403.36,Cable,50,10,250,76.95,0,0,76.95,0,No
"Comcast",Tennessee,10403.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Texas,9668.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Texas,9684.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Texas,9668.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Texas,9684.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Texas,9668.36,Cable,50,5,250,66.95,0,0,66.95,0,No
"Comcast",Texas,9684.36,Cable,50,5,250,66.95,0,0,66.95,0,No
"Comcast",Texas,9668.36,Cable,105,10,250,78.95,0,0,78.95,0,No
"Comcast",Texas,9684.36,Cable,105,10,250,78.95,0,0,78.95,0,No
"Comcast",Texas,9668.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Texas,9684.36,Cable,150,20,250,114.95,0,0,114.95,0,No
"Comcast",Utah,10602.36,Cable,3,0.75,250,39.95,0,0,39.95,0,Yes
"Comcast",Utah,10602.36,Cable,6,1,250,49.95,0,0,49.95,0,Yes
"Comcast",Utah,10602.36,Cable,25,5,250,66.95,0,0,66.95,0,Yes
"Comcast",Utah,10602.36,Cable,50,10,250,77.95,0,0,77.95,0,No
"Comcast",Utah,10602.36,Cable,105,20,250,114.95,0,0,114.95,0,No
"Cox",Arizona,1675.16,Cable,1,0.375,50,29.99,0,0,29.99,0,No
"Cox",Arizona,1831.1600000000003,Cable,1,0.375,50,29.99,0,0,29.99,0,No
"Cox",Arizona,2191.16,Cable,1,0.375,50,29.99,0,0,29.99,0,No
"Cox",Arizona,2399.16,Cable,1,0.375,50,29.99,0,0,29.99,0,No
"Cox",Arizona,2415.16,Cable,1,0.375,50,29.99,0,0,29.99,0,No
"Cox",Arizona,2919.16,Cable,1,0.375,50,29.99,0,0,29.99,0,No
"Cox",Arizona,3361.16,Cable,1,0.375,50,29.99,0,0,29.99,0,No
"Cox",Arizona,1675.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Arizona,1831.1600000000003,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Arizona,2191.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Arizona,2399.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Arizona,2415.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Arizona,2919.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Arizona,3361.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Arizona,1675.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Arizona,1831.1600000000003,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Arizona,2191.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Arizona,2399.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Arizona,2415.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Arizona,2919.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Arizona,3361.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Arizona,1675.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Arizona,1831.1600000000003,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Arizona,2191.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Arizona,2399.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Arizona,2415.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Arizona,2919.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Arizona,3361.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Arizona,1675.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Arizona,1831.1600000000003,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Arizona,2191.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Arizona,2399.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Arizona,2415.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Arizona,2919.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Arizona,3361.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",California,2016.1599999999999,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",California,2334.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",California,2349.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",California,2867.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",California,2884.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",California,2016.1599999999999,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",California,2334.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",California,2349.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",California,2867.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",California,2884.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",California,2016.1599999999999,Cable,50,5,250,61.99,0,0,61.99,0,No
"Cox",California,2334.16,Cable,50,5,250,61.99,0,0,61.99,0,No
"Cox",California,2349.16,Cable,50,5,250,61.99,0,0,61.99,0,No
"Cox",California,2867.16,Cable,50,5,250,61.99,0,0,61.99,0,No
"Cox",California,2884.16,Cable,50,5,250,61.99,0,0,61.99,0,No
"Cox",California,2016.1599999999999,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",California,2334.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",California,2349.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",California,2867.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",California,2884.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",California,2016.1599999999999,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",California,2334.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",California,2349.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",California,2867.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",California,2884.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Connecticut,1894.1600000000003,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Connecticut,3248.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Connecticut,1894.1600000000003,Cable,5,1,100,48.99,0,0,48.99,0,Yes
"Cox",Connecticut,3248.16,Cable,5,1,100,48.99,0,0,48.99,0,Yes
"Cox",Connecticut,1894.1600000000003,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Connecticut,3248.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Connecticut,1894.1600000000003,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Connecticut,3248.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Connecticut,1894.1600000000003,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Connecticut,3248.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Florida,3483.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Florida,3483.16,Cable,5,1,100,48.99,0,0,48.99,0,Yes
"Cox",Florida,3483.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Florida,3483.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Florida,3483.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Kansas,3385.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Kansas,3385.16,Cable,5,1,100,48.99,0,0,48.99,0,Yes
"Cox",Kansas,3385.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Kansas,3385.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Kansas,3385.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Nebraska,1997.1599999999999,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Nebraska,2531.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Nebraska,1997.1599999999999,Cable,5,1,100,48.99,0,0,48.99,0,Yes
"Cox",Nebraska,2531.16,Cable,5,1,100,48.99,0,0,48.99,0,Yes
"Cox",Nebraska,1997.1599999999999,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Nebraska,2531.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Nebraska,1997.1599999999999,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Nebraska,2531.16,Cable,100,10,300,73.99,0,0,73.99,0,No
"Cox",Nebraska,1997.1599999999999,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Nebraska,2531.16,Cable,150,20,400,99.99,0,0,99.99,0,No
"Cox",Nevada,1561.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Nevada,1999.1599999999999,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Nevada,2144.16,Cable,1,0.375,50,32.99,0,0,32.99,0,No
"Cox",Nevada,1561.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Nevada,1999.1599999999999,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Nevada,2144.16,Cable,5,1,100,47.99,0,0,47.99,0,Yes
"Cox",Nevada,1561.16,Cable,50,5,250,62.99,0,0,62.99,0,No
"Cox",Nevada,1999.1599999999999,Cable,50,5,250,62.99,0,0,62.99,0,No
