,Percent Loss,unit_id,jitter_up,jitter_down,Speed_up,Speed_down,Latency
3933,0.187499632258,14701.0,1363.78802748,1086.5063788,2180331.58461,2904600.60425,18124.3218842
3934,0.0423154816733,14707.0,2672.0349162,1202.21857542,141473.305477,2000934.54816,13238.7849162
3935,0.0252924152776,14710.0,1750.97096317,956.674929178,398664.026116,1925785.32389,13145.8597734
3936,0.0303351365887,14713.0,2688.8267183,2002.66118103,113527.385373,1130697.40682,36433.9883833
3937,0.817010989825,14714.0,2831.92286996,1103.27713004,742486.859649,1908854.83282,16942.3300448
3938,0.112166699288,14717.0,3390.6438987,945.52647736,531318.295648,8079800.41589,25234.0943975
3939,0.270805933715,14718.0,1836.85362517,1895.47606019,62000.7575342,124641.105647,35822.7216142
3940,0.041729621423,14729.0,1873.35151069,1216.10390567,133427.12963,668915.352071,17577.5121592
3941,0.0442612833758,14730.0,2896.52615385,938.261538462,701393.550968,6947528.37282,25377.3353846
3942,0.108602594432,14731.0,2267.9186677,979.313710302,135766.45977,1963659.21764,19433.6165763
3943,0.0703119118077,14735.0,3441.77627389,909.075636943,112302.397396,443707.685475,14841.0835987
3944,0.118472970737,14736.0,2706.83538796,1563.3720087,82293.0733722,743476.841131,45685.6076867
3945,0.0518985003954,14739.0,2329.728191,918.946740129,134725.880435,2010349.10446,31431.1955923
3946,0.0285785594557,14740.0,1594.70202373,2490.49267271,114733.259259,1372999.97238,35094.68388
3947,0.0246782043429,14741.0,7219.25779037,1060.39660057,595586.82197,5865476.99905,69293.3668555
3948,0.0325158017117,14786.0,1766.41018582,815.368203716,736170.532967,4056084.28356,19078.0529938
3949,0.164593845843,14788.0,2133.37401292,1379.35175879,7802552.45587,6616205.04593,10218.3639627
3950,0.0451844609616,604630.0,3056.11660517,410.862730627,3469434.77974,7423733.68047,13969.898893
3951,0.0353394214506,604632.0,1646.6,412.390733591,3534764.27116,7318817.56033,13047.4664093
3952,0.0184831227345,604634.0,1519.78216474,373.80871341,3577936.01867,7300078.3792,11565.4928523
3953,0.0188167837254,604636.0,1715.78757515,527.927855711,5011900.652,8297740.97067,12491.9739479
3954,0.0699233128896,604640.0,1631.62156295,310.721418234,3572311.0971,7319585.61031,12476.1881331
